,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
HOMER3-AS1,5.3657554e-05,0.0010340138,0.0,0.0001613898,0.0009672225,0.0,0.0,0.0,0.0021119663,8.867051e-05
SUGP2,0.02315829,0.048904683,0.021791277,0.017792948,0.03717999,0.05019303,0.040682685,0.0136974845,0.037555292,0.032268085
ARMC6,0.0062161484,0.016832996,0.0062883715,0.0040094163,0.014839752,0.016974188,0.013994311,0.0005371238,0.011536482,0.019509383
SLC25A42,0.006979678,0.01103791,0.011905905,0.009205096,0.0026665565,0.008534009,0.010953824,0.0,0.003385203,0.0056924256
TMEM161A,0.008855966,0.02692242,0.0069372156,0.009353178,0.009498515,0.025915813,0.01084078,0.0041405708,0.034627717,0.025778042
BORCS8-MEF2B,3.595692e-05,0.00031341772,0.00013485627,0.0006422871,0.0,0.0,0.00024398572,0.0,0.0,0.0
MEF2B,0.00011233765,0.0,0.00022829814,0.0006208344,0.0,0.0,0.0,0.0,0.0,0.00021472183
BORCS8,0.015813299,0.024639606,0.014567097,0.018340748,0.026011253,0.028643642,0.024515366,0.009030285,0.02879637,0.03111838
RFXANK,0.0321613,0.0752835,0.038116142,0.041681014,0.05626342,0.08944824,0.035794202,0.023364838,0.06533771,0.07647978
NR2C2AP,0.012127684,0.013548743,0.016390251,0.0070044794,0.011243056,0.023948593,0.012538219,0.0021160762,0.025366541,0.023117846
NCAN,0.0,0.0,0.0,9.12087e-05,0.0,0.0,0.0,0.0,0.0,0.0
HAPLN4,1.1486559e-05,0.00039599088,0.0,1.7334722e-05,0.0002729567,7.347574e-05,0.0,0.0,0.0,0.0054571517
TM6SF2,0.00015419998,0.0034251919,0.00023829799,0.0002134162,0.00019317502,0.0,0.00015175091,0.0,0.0,0.087315366
SUGP1,0.0076977005,0.015842032,0.0067710658,0.0064821076,0.011077671,0.013419539,0.008393751,0.0065924483,0.02443274,0.015816282
MAU2,0.009010263,0.02292151,0.008563096,0.005909398,0.012171395,0.026053749,0.013166426,0.007831385,0.029806409,0.013677857
GATAD2A,0.02126277,0.029187158,0.010172214,0.0053871935,0.022750117,0.040640496,0.030674793,0.005092962,0.03629722,0.038154867
AC092067.1,1.6210835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067117e-05
TSSK6,0.0003536788,0.0,0.00016589163,0.00012835342,0.0,0.0006264304,0.0,0.0,0.0,9.543593e-05
NDUFA13,0.09091896,0.21081829,0.07393192,0.10435338,0.15684396,0.1545853,0.10118325,0.09537526,0.16833736,0.28994077
AC011448.1,1.5117767e-05,0.0,3.627656e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.3427913e-05
YJEFN3,0.0018060764,0.008145107,0.0012110503,0.00055255374,0.0016777788,0.004449991,0.0035011275,0.0011099046,0.0065539256,0.0039794077
CILP2,0.00026766004,0.008985089,6.1162165e-05,4.62517e-05,0.0,0.0,0.00016825381,0.0,0.0018398504,9.712942e-05
PBX4,0.06339803,0.005045216,0.0077080727,0.004077532,0.008354767,0.003442841,0.009367336,0.0066655776,0.018351436,0.0034820838
AC002306.1,0.015914656,0.00049434596,0.0019988725,0.00086310954,0.0007157269,0.0012538866,0.0028252413,0.0012354604,0.0,0.004082939
LPAR2,0.030240767,0.0025161128,0.008629988,0.005288692,0.00586634,0.002604599,0.0063071614,0.0021158278,0.0045047854,0.016788855
GMIP,0.01591524,0.0018838794,0.016473865,0.0033160206,0.024484934,0.00637848,0.010529541,0.0030612655,0.0,0.007051374
ATP13A1,0.0085706245,0.017807975,0.009319459,0.022082722,0.021246951,0.020105451,0.0074692,0.0035054844,0.016346678,0.024662606
ZNF101,0.034870923,0.008359615,0.021027852,0.0073864707,0.008088543,0.013576076,0.01552798,0.005971241,0.00601663,0.005443138
ZNF14,0.007080111,0.0051617185,0.006969219,0.0029819869,0.0014229992,0.0038526873,0.005022536,0.0044242297,0.007279966,0.0015330419
LINC00663,0.0015910644,0.0039017682,0.0023078432,0.0020767215,0.0011431953,0.003448716,0.0028839998,0.0,0.0,0.0012611818
AC011477.4,1.1454824e-05,0.0,0.0,0.0,0.0,0.0003874411,0.0,0.0,0.0,0.0
ZNF506,0.024127489,0.020001953,0.031895157,0.010519894,0.015521832,0.025866913,0.035508618,0.009944254,0.020530168,0.013585552
ZNF253,0.005203804,0.0070031546,0.006558218,0.005176707,0.0031146032,0.006927366,0.0069465167,0.00096508197,0.004724934,0.0054642875
AC011477.3,2.6445183e-05,0.0,0.0,3.5093024e-05,0.0,0.00025491734,0.0,0.0,0.0,0.0
ZNF93,0.0020761364,0.009223534,0.003220365,0.0007410686,0.00504956,0.003642913,0.0027677952,0.0,0.0018160173,0.0029514474
ZNF682,0.008774276,0.008646802,0.008250703,0.0021012644,0.004233058,0.014331559,0.010715499,0.005102667,0.0062408703,0.0036193181
ZNF90,0.12010694,0.08286412,0.12375796,0.054607764,0.15128958,0.10571221,0.118073,0.02828427,0.03794439,0.10148819
AC011447.3,0.006814835,0.0046648597,0.0038337067,0.0011008917,0.002765993,0.0114318635,0.0057082614,0.0033960643,0.004878664,0.0022079928
ZNF486,0.0037825794,0.0068764538,0.004141484,0.0014999952,0.0028733797,0.006466424,0.0040900325,0.0047612092,0.0025232206,0.0025069988
AC008554.1,8.256842e-05,0.0,0.0,0.0,0.00016841441,0.0,0.0,0.0,0.0,0.0
ZNF737,0.002030804,0.0042892545,0.0033572754,0.0006033136,0.0014013089,0.004518116,0.0034399538,0.002311375,0.008268332,0.00108612
AC010636.2,2.3508443e-05,0.00031040816,6.854457e-05,0.0,9.313467e-05,0.0,0.0,0.0,0.0,0.0
AC010636.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF626,0.013252676,0.028637659,0.020147253,0.006053968,0.01364767,0.027368043,0.022432378,0.0075406,0.023788638,0.0024864632
AC010329.1,0.00021127204,0.0,0.00019959036,0.00025525113,0.00028482123,0.0,0.00044416767,0.0,0.0,0.028052345
ZNF66,0.0019356728,0.0020625293,0.001704431,0.0004110023,0.0009295458,0.0022673495,0.0024800056,0.0,0.0,0.00094401767
ZNF85,0.0045128562,0.00909866,0.0060140355,0.0025649415,0.005508761,0.0119725885,0.008402357,0.007167057,0.010528882,0.0030506628
AC008739.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF430,0.04959062,0.024556724,0.047219533,0.011807295,0.026098525,0.03246482,0.05218377,0.012292964,0.023328355,0.018368114
ZNF714,0.009698858,0.011724238,0.010493372,0.003239959,0.010590007,0.010299136,0.014381243,0.008803132,0.010396985,0.011469544
ZNF431,0.033550497,0.037139844,0.043591484,0.010857136,0.029202327,0.047527745,0.048466247,0.016422004,0.044392034,0.017745113
ZNF708,0.01754751,0.015672186,0.014056875,0.0045754123,0.0074613984,0.015427812,0.021993134,0.009897674,0.04078492,0.007892689
ZNF738,0.0058916584,0.011215171,0.0094713485,0.0017156525,0.011166503,0.01726477,0.0150091,0.005833541,0.010928654,0.011356717
ZNF493,0.022213243,0.038592815,0.03181768,0.008398661,0.010506343,0.045106303,0.031139756,0.0116898855,0.055674437,0.017962124
AC010615.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00664,0.0015290774,0.00036169967,0.0010744266,0.000509156,0.002069195,0.0012646855,0.0022423049,0.0014411764,0.0,0.0007430242
ZNF429,0.011306327,0.015993772,0.012086343,0.0041884216,0.008437053,0.022220572,0.011108355,0.011117039,0.026154628,0.012833329
AC123912.1,0.0002820846,0.00035279285,0.000101559985,0.000105381805,0.00021724617,0.00023507033,0.0001866827,0.0,0.0,0.00017860354
AC123912.4,5.3364474e-05,0.0,0.0,0.0,0.0,0.00010304754,0.000281175,0.0,0.0,0.00042774226
AC123912.2,0.0006486064,0.0003753419,0.0009442738,0.0005031978,0.00042554672,0.0009790222,0.0012836838,0.0,0.0,0.0006812047
ZNF100,0.010505747,0.01335196,0.014341356,0.004360137,0.013728871,0.015831176,0.023140447,0.01718854,0.015202913,0.010627436
AC092364.1,1.1942728e-05,0.0,0.0,7.9080186e-05,0.0,0.0,0.0,0.0,0.0,0.0
ZNF43,0.010458498,0.017821971,0.012745235,0.0031687033,0.011446432,0.023544317,0.014693427,0.00963379,0.019337652,0.010605587
ZNF208,0.0019828642,0.008364439,0.003475996,0.00033868547,0.00042397878,0.006634278,0.0007288386,0.0019214393,0.0030429468,0.00016167987
AC003973.2,0.00016416934,0.00034910813,0.00017071876,7.511642e-05,0.00026045286,0.00074338756,0.00028881815,0.0010195321,0.0,0.0001698458
AC003973.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF257,0.0042114323,0.0019936587,0.004752937,0.00095871487,0.003190098,0.006165479,0.004226546,0.00054212305,0.00204388,0.001475293
ZNF676,0.00015086636,0.002022676,0.00045726504,9.362455e-05,0.0,0.0044983565,0.0,0.0,0.0,0.00050847215
AC073539.1,0.0017517664,0.001185779,0.0006594646,0.00055057765,0.0006278611,0.0015928926,0.0010943414,0.0015084136,0.0,0.00036377838
AC073539.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF729,5.9367903e-05,0.0,0.0002951084,4.583064e-05,7.2403054e-05,0.0,0.00016105526,0.0,0.0,4.3495053e-05
ZNF98,1.1468684e-05,0.0007002324,0.0,7.032042e-05,0.00011718062,0.000916812,0.00021152601,0.0,0.0,4.682267e-05
AC011516.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025811.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF492,0.0030393533,0.0015199286,0.0022859136,0.0013959776,0.0026252083,0.0037186283,0.0022092774,0.007046454,0.0032042991,0.001053546
AC024563.1,0.0,0.0,0.0,0.0,0.0,0.000236368,0.0,0.0,0.0,0.0
ZNF99,0.00024117033,0.000920844,9.0296635e-05,9.8176104e-05,0.0009401042,0.0023587735,0.0010478281,0.0,0.0,0.00022483565
AC022145.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF728,0.000119716206,0.0005678748,4.079303e-05,0.0,0.0,0.0005870635,0.0004800276,0.0,0.0,5.083435e-05
LINC01859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01858,0.00069166895,0.0007861406,0.0005277739,0.0003637245,0.0005058185,0.0006226233,0.0013448197,0.0,0.0037842493,0.000415235
AC074135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074135.1,0.0,0.0,0.0,0.0,0.0,0.00017328958,0.0,0.0,0.0,0.0
ZNF730,8.752224e-05,0.00025541565,0.000511427,7.949191e-05,0.00025806366,0.00025647832,0.000670657,0.0,0.0,0.00022184005
ZNF724,0.0026572687,0.0010862804,0.001799331,0.0008419056,0.001732745,0.0041823876,0.006353585,0.0011590692,0.0018160173,0.0023827646
AC092329.1,0.00052893447,0.00035599124,0.0011543466,0.00017479496,0.0002228787,0.0013113951,0.00189873,0.0,0.0,0.0004649937
ZNF91,0.028549587,0.041826922,0.028091367,0.013081943,0.020582281,0.043660194,0.03344811,0.009602618,0.046160463,0.06511976
AC010300.1,2.0270883e-05,0.0,0.0,0.0,0.00019497464,0.0,0.0,0.0,0.0,0.0
LINC01224,5.739483e-05,0.00021129075,0.00019206521,0.00017923652,0.00038214953,0.0,0.0,0.0,0.0,0.010194015
ZNF675,0.010012574,0.01171444,0.010539599,0.0030562645,0.009812683,0.006592375,0.010264222,0.0061366255,0.0076126875,0.008570741
ZNF681,0.003733811,0.004013203,0.005222736,0.0012665109,0.0022861483,0.0022795603,0.0027448966,0.0,0.0028814995,0.0040202052
AC139769.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF726,0.0042926613,0.0050538015,0.004387586,0.001377571,0.0044233995,0.0049794298,0.007820161,0.0,0.0043563857,0.0017204483
AC011503.1,4.8001086e-05,0.014641709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF254,0.009825345,0.025291322,0.012545904,0.004164163,0.0072190287,0.021463472,0.024471764,0.006869592,0.019800363,0.010341158
AC092279.1,0.0084028905,0.026897537,0.010939573,0.003486404,0.0081405705,0.017624538,0.010970737,0.0053546024,0.018992053,0.005975362
AC073534.2,0.00017562631,0.00071208103,4.3398955e-05,3.692272e-05,0.00016924374,0.0008789737,0.0,0.0,0.0,0.00020132598
ERVK-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00662,0.010066274,0.01980663,0.017080864,0.010139056,0.007417103,0.02611644,0.0075098956,0.0008018447,0.035279952,0.007838803
AC006504.1,0.00038391177,0.0010900585,0.00037155263,0.00047075542,0.000106339474,0.0022077484,0.00041090976,0.0,0.0032363501,0.00028617703
AC006504.5,0.0044483687,0.010964533,0.00874852,0.004690239,0.003008584,0.009404387,0.0056687663,0.0012851753,0.011818227,0.004279449
AC006504.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010511.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC020905.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005580.1,5.0072762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005307.1,1.3655287e-05,0.0,4.202976e-05,0.0,0.00022037078,0.0,0.0006486985,0.0,0.0,0.0
AC005381.1,1.1056449e-05,0.0,4.8569207e-05,2.15523e-05,0.0,0.0,0.00024547844,0.0,0.0,3.665153e-05
AC005394.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00011446579,0.0,0.0,0.0
AC005616.1,0.00074535224,0.00040007805,0.00065549876,0.00020441382,0.00061937695,0.00024720418,0.0008797377,0.0,0.0,0.00022735087
AC079466.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079466.1,5.0222956e-05,0.0,9.5782874e-05,6.146395e-05,0.0,0.0,0.0,0.0011574979,0.0,4.244844e-05
AC007795.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008991.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008991.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011524.1,0.0,0.0,6.1748346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00024679437
AC011524.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRFS1,0.07722131,0.130914,0.08804275,0.075035945,0.14453493,0.11513514,0.09062803,0.056772843,0.10501889,0.3238826
AC007786.1,0.0005582149,0.00010533974,5.959506e-05,0.00036119242,0.0014589368,0.0009124367,0.0006994472,0.001310655,0.0,0.0012406446
AC007786.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007786.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011188449
AC011474.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011474.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSTM2B,6.934929e-05,0.00019817421,0.0,0.0,0.0,0.0,0.00031005064,0.0,0.0,0.0
POP4,0.021527404,0.038123935,0.021486286,0.025199385,0.0359549,0.043576423,0.022478076,0.009634065,0.022895936,0.0519161
PLEKHF1,0.010671818,0.013577188,0.004400236,0.001979098,0.0021207049,0.011884051,0.02141852,0.0017439016,0.0047710505,0.0027796554
C19orf12,0.011314675,0.026696846,0.00968981,0.007521389,0.010665359,0.015636295,0.008724544,0.0014183049,0.012603773,0.015180858
CCNE1,0.0008649297,0.0026197296,0.0015108868,0.0027039947,0.002286091,0.00043904604,0.0020292543,0.0,0.002118935,0.0057178056
URI1,0.030243477,0.0484287,0.020613885,0.014080529,0.029728912,0.043152064,0.038583413,0.014932224,0.056262583,0.04122457
AC008507.2,2.4513547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005597.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF536,0.00084547873,0.03742174,0.00073579996,0.0006077953,0.0009743902,0.0010514198,0.00021836878,0.0,0.17145011,0.0006900294
AC011478.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011507.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC020897.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ3,0.00072261714,0.028812177,0.0,9.8998156e-05,0.0033174346,0.026231732,0.00042335643,0.0,0.03680593,0.00021872803
AC025809.1,1.207755e-05,0.0005371452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.950536e-05
AC008992.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008794.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008794.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011525.1,1.4019938e-05,0.0,0.0,3.2546595e-05,0.0,0.0,0.0,0.0,0.0,0.0
AC011525.2,2.0983569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011456.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01782,6.0866823e-05,0.0,8.2228384e-05,0.0,0.00019889389,0.0,0.0,0.0,0.0,0.0
AC011518.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF507,0.007260635,0.01578605,0.0070826993,0.0027339363,0.0008205782,0.017775748,0.010116168,0.0007638613,0.010714916,0.01532792
AC007773.1,0.0006115075,0.0012400352,0.0007539258,0.0003941217,0.00082131237,0.00016947441,0.00073828443,0.0,0.0,0.0019310724
DPY19L3,0.002166126,0.02121833,0.0024157187,0.0049287435,0.0051157004,0.01368429,0.0041722115,0.004108502,0.029867746,0.007603331
PDCD5,0.051183037,0.14413023,0.04260094,0.064677484,0.08034095,0.13269724,0.04287877,0.021504495,0.092463754,0.16714185
ANKRD27,0.0068629133,0.012820294,0.005404349,0.0031819087,0.0096362075,0.017613722,0.014766072,0.023733588,0.02027983,0.0110847615
AC008474.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.900944e-05
RGS9BP,7.091613e-05,0.000120857876,0.0,0.00011458004,6.3741456e-05,0.0,0.0,0.0,0.0,0.0001319827
AC008736.1,0.00077938667,0.0017369572,0.0004734863,0.00049494713,0.002475167,0.0027882354,0.0019311835,0.0012451749,0.0,0.0009189634
NUDT19,0.008615811,0.010350776,0.0047340654,0.0032739402,0.01658808,0.016705986,0.017986314,0.0029249403,0.008195138,0.013176781
AC008736.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDRD12,0.0006242177,0.0010150593,0.00036370038,5.1809424e-05,7.320665e-05,0.0,0.0,0.0,0.002380674,0.00033127095
SLC7A9,0.00036827583,0.00042875035,0.00029544125,0.00032663278,0.00026966413,0.0006238307,0.001148919,0.0,0.0,0.12984073
AC008805.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP89,0.0070012365,0.02250277,0.0077868025,0.0041551655,0.0086102905,0.02191626,0.011877188,0.004575102,0.032598533,0.013302438
FAAP24,0.0050619743,0.0062502157,0.0045665507,0.0032603547,0.0061396966,0.010152289,0.005819553,0.0022208914,0.0058519845,0.008132276
RHPN2,0.00035922058,0.001559526,0.0011616704,0.0012542679,0.0014908339,0.0035547002,0.00047942984,0.0,0.0071130493,0.073238105
GPATCH1,0.007028942,0.0077619613,0.005594354,0.0033168376,0.0053228247,0.011750397,0.009468066,0.001268824,0.024067879,0.013679605
WDR88,0.0,0.0,0.0,3.371911e-05,0.0,0.0,0.0,0.0,0.0,0.0
LRP3,0.000113260234,0.028373612,7.026379e-05,0.0001727609,0.0011961428,0.004349259,0.00013006596,0.0,0.0044428874,0.008197518
SLC7A10,0.0004393064,0.0016768433,0.0,0.0,9.2477305e-05,0.0003190244,0.0,0.0,0.0,0.0
AC008738.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008738.6,1.6201479e-05,0.00039121896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPA,0.0014894608,0.0010103355,0.00027019627,0.0004232514,0.015393266,0.0034032962,0.0004588929,0.0,0.0,0.0520933
AC008738.3,1.7987548e-05,0.0,0.0,0.0,4.941631e-05,0.0,0.0,0.0,0.0,0.00086760253
AC008738.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012590863
CEBPA-DT,3.6907393e-05,0.0014023399,0.0,1.2045327e-05,0.0010977645,0.0,0.0,0.0,0.0,0.007810156
AC008738.2,2.258523e-05,0.0,0.0,1.2256568e-05,1.9177201e-05,0.0,0.0,0.0,0.0,0.002006776
CEBPG,0.020999925,0.023831407,0.020351838,0.022313979,0.036215268,0.09693826,0.026494116,0.008277055,0.02099097,0.13650411
PEPD,0.020868128,0.06382246,0.01729097,0.023478933,0.061401535,0.07241293,0.02377434,0.034169212,0.09654436,0.220532
AC010485.1,0.0,0.0,0.0,3.536463e-05,0.00017024307,0.0,0.0,0.0,0.0,0.0
CHST8,0.0,0.0013261494,0.0,0.0,0.0,0.00016151549,0.0,0.0,0.0,3.102964e-05
KCTD15,0.00033570686,0.017499663,5.310858e-05,0.000101342004,0.003408206,0.015308722,0.0,0.0018682416,0.002158068,0.0022771459
AC008556.1,0.0,0.0047676475,0.0,0.00011158734,0.0,0.0020471313,0.0,0.0,0.0,0.00031890164
LSM14A,0.09361716,0.09426477,0.09427854,0.03694926,0.10568721,0.13107467,0.116896555,0.048418358,0.11195166,0.09442175
KIAA0355,0.01392625,0.019847166,0.020965256,0.0054678423,0.011927843,0.15687627,0.014068846,0.006086354,0.027708014,0.01335375
AC010504.1,8.339287e-05,0.00020155396,0.0,0.00041505473,8.1099766e-05,0.0004420802,0.0002006895,0.0,0.0,0.00019693903
GPI,0.035026558,0.05654014,0.02392009,0.013108504,0.053182106,0.0474327,0.03852221,0.02070551,0.015189154,0.11210317
AC092073.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD2L,0.003546577,0.006010827,0.0037666315,0.0045847963,0.005731722,0.008284229,0.0025873084,0.0,0.0048406776,0.009624105
AC008747.1,9.6948315e-05,0.0,0.00027035864,0.00042807535,0.0006455008,0.0,0.0,0.0,0.0,0.00032503647
UBA2,0.048752088,0.09719225,0.049010918,0.021318158,0.057458088,0.08820218,0.049692012,0.024841407,0.053409606,0.059763104
WTIP,0.0025406745,0.030919474,0.0022515333,0.0009975401,0.002102129,0.017998725,0.0038607288,0.0012744348,0.015507939,0.0010251597
SCGB1B2P,0.00016268031,0.017374426,4.3686756e-05,0.00048060616,0.000102747625,0.0018344962,0.00020234215,0.0,0.0,0.00025566985
SCGB2B2,4.5708064e-05,0.00014803954,0.0,3.3145338e-05,0.0,0.0,0.0,0.0,0.0,0.0
ZNF302,0.046442635,0.11769602,0.052289777,0.045317445,0.056617554,0.11475229,0.059513666,0.035810277,0.13573727,0.07320513
AC020910.4,0.0030798565,0.004561613,0.001987746,0.002737953,0.0025479107,0.0052462183,0.003340578,0.0004551736,0.0054859496,0.0034185818
ZNF181,0.0043904134,0.010604514,0.0041297115,0.0031551044,0.0040177493,0.0140127465,0.005155315,0.0,0.03390128,0.007337443
ZNF599,0.0040337746,0.011149286,0.0026787855,0.0032472597,0.00237514,0.0114339935,0.0040367553,0.0,0.004254027,0.0068257367
LINC01801,0.00010998557,0.0003235138,6.7814515e-05,0.0,5.3262327e-05,0.0006768394,0.00025429422,0.0,0.0,0.0
AC008555.1,0.000206796,0.00050500233,0.0001222213,0.0,0.0,0.0021051387,0.00076013803,0.001171879,0.0,0.0
AC008555.2,0.0012542001,0.0,0.000716702,0.00035049565,0.00046244176,0.0014931097,0.0011900206,0.0011099046,0.0,0.0011774303
AC008555.5,0.012398598,0.0014042734,0.0075610857,0.0022498437,0.000976803,0.017332193,0.011248685,0.004492081,0.0021530043,0.0017471738
LINC00904,0.0,0.0,4.7775367e-05,1.9230534e-05,0.0,0.0,0.00023030021,0.0,0.0,6.3047795e-05
AC008555.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008555.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF30-AS1,1.2453909e-05,0.0,5.135563e-05,4.0779578e-05,0.0,0.0,0.0,0.0,0.0039261156,0.0
ZNF30,0.001618654,0.0019944306,0.0012855524,0.0002681327,0.0005731042,0.0072380817,0.0020296343,0.0,0.002358994,0.0014369944
ZNF792,0.0014540354,0.0014843298,0.0012571856,0.00031904102,0.00052170793,0.01577675,0.0017296463,0.0010253506,0.0,0.0022864894
GRAMD1A,0.039231908,0.04940598,0.017746318,0.022255678,0.06362368,0.16065285,0.06393077,0.0068044323,0.030988934,0.022204198
AC020907.3,0.0003849444,0.0002574255,0.00026878947,0.00013702534,0.0005992313,0.00468809,0.000617282,0.0,0.0,0.0003072676
AC020907.4,0.00014782122,0.0004302822,0.00017868019,0.00012730203,0.00010204923,0.0013634636,0.00024619428,0.0,0.0,0.00010265721
SCN1B,0.0006557603,0.013570682,0.0013154667,0.00018529536,0.0042959154,0.023955327,0.010139242,0.0012558096,0.010732518,0.001641813
HPN,0.0006779917,0.00014018749,5.4678818e-05,2.1276976e-05,0.0004248979,0.00041328202,0.00060207426,0.0,0.0,0.0004331728
HPN-AS1,1.555898e-05,0.0,0.0,0.0,0.0,0.00012234655,0.0,0.0,0.00363211,7.74305e-05
AC020907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9236655e-05
FXYD3,0.0026225813,0.005071481,0.0021862725,0.006722205,0.0055030994,0.0019755631,0.0022721344,0.0049056923,0.2546021,0.47370395
LGI4,0.0003764039,0.026901728,0.00039501372,0.0006755488,0.0006298275,0.0054697236,0.0010906653,0.0,0.742211,0.0010488764
FXYD1,0.004562352,0.23734698,0.006598321,0.0012405288,0.0018216623,0.009398462,0.0060971696,0.009204556,1.1925668,0.0020076055
