,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
LINC01714,0.0,0.0,0.0,2.3605606e-08,0.0,0.0,0.0,0.0,0.0,0.0
AL358876.2,0.0,0.0,0.0,0.0,7.297807e-07,0.0,0.0,0.0,0.0,0.0
SLC45A1,1.2451092e-06,6.246282e-06,4.6635324e-07,3.0857322e-07,2.2570246e-07,9.316705e-06,0.0,0.0,2.5417853e-06,3.631117e-07
RERE,3.3407367e-05,8.0806916e-05,6.200343e-05,2.7644352e-05,5.4580327e-05,9.183617e-05,7.908856e-05,6.867856e-05,7.137696e-05,5.5268207e-05
AL096855.1,1.1861142e-06,4.8349483e-07,1.9727652e-06,1.4927173e-07,4.837238e-07,3.6550614e-07,0.0,0.0,0.0,6.436673e-07
AL357552.2,2.7590008e-07,2.4148048e-07,0.0,0.0,9.168914e-08,0.0,7.907767e-07,0.0,0.0,8.673617e-08
ENO1,0.00036226117,0.0003115162,0.00030470197,0.00019987817,0.00053594337,0.00028020554,0.0004210063,0.00024665982,0.0003838557,0.0005088074
ENO1-AS1,4.3164255e-06,1.7892496e-06,2.9684106e-06,5.125709e-06,2.7158837e-06,1.6388807e-06,3.8691783e-06,0.0,5.855495e-06,1.3857448e-06
CA6,6.8958025e-07,3.8301798e-07,2.8595937e-07,1.0738934e-07,9.7263936e-08,4.9759836e-07,5.604325e-07,0.0,2.2769302e-06,1.14837405e-07
SLC2A7,0.0,0.0,0.0,4.651538e-08,0.0,1.8276073e-07,0.0,0.0,0.0,1.0814248e-06
SLC2A5,2.7061245e-07,3.9294846e-06,1.2200208e-05,2.4186862e-05,3.4701532e-06,4.809769e-07,9.853518e-07,5.9599533e-06,0.0,7.293576e-05
GPR157,5.0176145e-06,6.409255e-06,5.461355e-06,3.1485627e-06,5.5894587e-05,8.477004e-06,6.91703e-06,6.2164722e-06,6.928948e-06,6.71662e-06
MIR34AHG,5.9156264e-07,2.3707828e-06,2.8633707e-07,3.2897753e-06,3.6012868e-06,8.3780577e-07,3.6751155e-07,0.0,0.0,7.313112e-07
LINC01759,7.0941155e-07,2.0505997e-06,1.2124366e-07,9.549898e-07,9.986877e-07,1.9282168e-06,0.0,1.4494333e-06,0.0,8.6451956e-07
H6PD,1.7437638e-05,6.1646366e-05,1.3440189e-05,1.2135776e-05,2.5841742e-05,5.7256766e-05,2.3352433e-05,2.1534412e-05,2.4493089e-05,2.3405417e-05
SPSB1,6.3796188e-06,7.3320676e-05,5.1412762e-06,7.905739e-06,4.802001e-06,3.142391e-05,9.649796e-06,1.2587059e-05,4.9003123e-05,4.4455857e-05
AL928921.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A33,1.7406503e-05,4.237961e-05,3.8099955e-05,2.2469929e-05,5.6114233e-05,3.980288e-05,4.0757903e-05,2.3611934e-05,1.6241316e-05,6.745075e-05
TMEM201,2.226265e-06,9.276467e-06,1.2296371e-06,2.1149438e-06,3.7809527e-06,5.762394e-06,3.8103235e-06,1.8864689e-06,1.27096355e-05,4.1174117e-06
PIK3CD,3.0384372e-05,3.0150857e-06,2.0267624e-05,3.3056021e-06,2.3415227e-05,2.6239823e-06,4.5297347e-05,1.6744998e-05,3.6166803e-06,1.3298611e-06
PIK3CD-AS1,3.2945724e-07,0.0,7.262756e-07,0.0,2.741948e-07,0.0,3.5670706e-07,0.0,0.0,0.0
PIK3CD-AS2,1.3542965e-06,7.963619e-06,4.9186847e-06,5.121025e-05,1.594992e-06,1.1334547e-06,1.0425913e-06,5.666212e-06,2.8764496e-06,4.544246e-07
CLSTN1,3.4426594e-05,8.011664e-05,2.0393583e-05,2.3906707e-05,2.7520031e-05,8.1618375e-05,2.8852934e-05,2.1666317e-05,8.4278196e-05,4.988138e-05
CTNNBIP1,2.3910117e-05,3.6294936e-05,1.8643686e-05,3.0009613e-05,6.9900496e-05,8.863975e-05,4.2626132e-05,4.461537e-05,3.1774205e-05,7.027674e-05
AL357140.1,1.0892243e-07,0.0,8.272833e-08,1.6700016e-08,5.4575185e-07,0.0,2.620531e-07,0.0,0.0,2.755836e-07
LZIC,3.7927937e-05,3.760483e-05,2.0877296e-05,1.8938345e-05,4.3256503e-05,3.643877e-05,3.5960875e-05,3.4240566e-05,4.0934505e-05,5.8846686e-05
NMNAT1,1.5561394e-05,1.9877707e-05,1.6638136e-05,1.1608924e-05,1.41244345e-05,3.00895e-05,2.2655631e-05,7.973452e-06,9.16512e-06,2.5093152e-05
RBP7,1.3635167e-06,2.3297177e-06,6.584044e-07,1.6726029e-06,2.3955183e-05,0.00032007848,3.3794533e-06,3.0985148e-06,9.9556724e-05,1.2462779e-06
UBE4B,2.7979324e-05,2.6426978e-05,2.268769e-05,2.8410108e-05,1.9996016e-05,2.7458987e-05,2.5976122e-05,1.5770043e-05,2.8260592e-05,2.375682e-05
KIF1B,1.4899003e-05,5.4039563e-05,1.0710902e-05,1.6606333e-05,5.1824994e-05,5.837477e-05,2.0962887e-05,3.1375104e-05,0.00014064703,4.397694e-05
PGD,1.6130645e-05,4.174777e-05,2.3503673e-05,3.566526e-05,0.0001146068,2.8411543e-05,2.3366018e-05,3.9767212e-05,1.3791789e-05,9.369179e-05
AL139424.1,2.8240046e-07,0.0,1.0842986e-07,1.1405973e-07,0.0,0.0,3.3068892e-07,0.0,0.0,1.4884543e-07
CENPS-CORT,3.643248e-07,2.9907773e-07,2.2294667e-07,4.0965463e-07,3.285477e-07,8.4266776e-07,2.9171645e-07,0.0,0.0,9.1968815e-07
CENPS,5.346566e-06,1.0774455e-05,5.62909e-06,8.3367395e-06,7.811019e-06,2.073518e-05,6.6614375e-06,1.1421237e-05,8.564977e-06,2.8307162e-05
CORT,7.742166e-08,4.9665292e-08,8.641729e-08,2.5378586e-07,0.0,2.1035168e-05,0.0,0.0,0.0,4.336259e-07
DFFA,3.0077774e-05,4.616697e-05,3.555257e-05,2.640807e-05,2.9920528e-05,0.000112089205,3.2087668e-05,2.9737845e-05,5.0580336e-05,5.123139e-05
AL354956.1,4.391748e-07,1.5481262e-07,0.0,3.272204e-08,0.0,7.8102056e-07,0.0,0.0,0.0,1.265413e-07
PEX14,9.612002e-06,1.1382162e-05,8.92147e-06,1.3158608e-05,6.9523458e-06,1.6018472e-05,1.0376858e-05,1.1032487e-05,6.1149226e-06,1.7918781e-05
CASZ1,5.9606973e-06,3.3038948e-06,5.280845e-06,1.8142482e-06,6.874362e-06,3.0099962e-05,8.209466e-06,2.3702887e-06,2.8921108e-06,5.1941643e-05
AL139423.1,6.004589e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0898863e-07
C1orf127,0.0,0.0,8.3072884e-08,3.051383e-07,1.6832977e-06,0.0,0.0,0.0,5.5819714e-06,2.4860293e-07
TARDBP,6.9381626e-05,7.709664e-05,7.185448e-05,5.5390585e-05,5.679649e-05,9.2456416e-05,7.780331e-05,5.6234516e-05,9.98254e-05,7.528336e-05
AL109811.4,0.0,0.0,0.0,5.3300397e-08,0.0,2.0942815e-07,0.0,0.0,0.0,0.0
MASP2,5.961895e-07,4.141378e-07,6.018599e-07,3.1561015e-07,4.5043572e-07,0.0,4.2640383e-07,0.0,0.0,2.8247683e-07
AL109811.3,9.802188e-07,2.0731072e-06,1.4135331e-06,5.2390294e-07,6.691358e-07,3.2879886e-06,4.9518206e-07,0.0,0.0,1.123661e-06
SRM,3.7901114e-05,0.00011734643,4.571357e-05,0.00027060858,6.3388594e-05,5.9797625e-05,3.807293e-05,2.63515e-05,5.3986805e-05,4.8910446e-05
EXOSC10,2.0264863e-05,2.9389039e-05,2.4083356e-05,1.3890218e-05,2.151374e-05,3.91608e-05,1.9805051e-05,1.1257366e-05,4.7286645e-05,3.1885662e-05
AL109811.1,7.3878476e-07,2.0085322e-06,5.133921e-07,1.9160753e-07,3.1562604e-07,0.0,7.1766e-07,2.7566982e-06,2.5277711e-06,2.7918708e-07
AL109811.2,4.37783e-07,9.158505e-07,5.793121e-07,9.0317604e-07,1.409298e-06,9.5355256e-07,1.7082051e-07,0.0,0.0,1.3727054e-06
MTOR,1.19531705e-05,1.4633888e-05,1.1338809e-05,8.490561e-06,1.2825765e-05,2.1714102e-05,1.573785e-05,5.715712e-06,1.4814325e-05,1.3234678e-05
MTOR-AS1,1.9146569e-08,0.0,1.1061072e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL7,2.5557034e-08,5.405101e-07,0.0,1.7659268e-07,0.0,2.6903166e-07,0.0,0.0,0.00015811554,0.0
UBIAD1,1.8005703e-05,1.967299e-05,2.0859541e-05,1.529714e-05,1.243612e-05,1.755613e-05,1.8144572e-05,8.63743e-06,2.3315324e-05,1.727846e-05
DISP3,9.950878e-08,4.828922e-07,8.532606e-08,0.0,0.0,8.129566e-07,0.0,0.0,0.0,0.0
LINC01647,7.5389636e-08,0.0,0.0,7.8576115e-08,8.619228e-08,0.0,0.0,0.0,0.0,0.0
FBXO2,6.2978447e-06,3.2242062e-06,5.2709725e-06,1.3415173e-05,1.418128e-06,0.0,3.4159618e-06,2.513043e-06,3.7060443e-06,3.5355752e-06
FBXO44,3.0708743e-05,2.9025949e-05,3.198185e-05,2.352051e-05,9.3210465e-06,1.2267957e-05,1.7103877e-05,6.5781855e-06,3.523565e-05,4.5088073e-06
FBXO6,1.2629285e-05,2.4004235e-05,2.4370249e-05,2.5551359e-05,4.9268565e-05,1.3191296e-05,1.743223e-05,2.1332974e-06,3.5165563e-06,2.0083604e-05
MAD2L2,4.974719e-05,6.885872e-05,4.5470253e-05,6.8502966e-05,7.871326e-05,5.826446e-05,4.836837e-05,2.389438e-05,3.2355165e-05,2.3251127e-05
DRAXIN,1.0703877e-05,6.0777334e-06,1.0500014e-05,6.791274e-06,1.0213889e-05,1.2158316e-05,1.543975e-05,3.4161858e-05,1.724381e-06,2.816732e-06
AGTRAP,2.8207134e-05,9.73073e-05,1.7112712e-05,1.4954834e-05,4.8382164e-05,9.131777e-05,3.7171532e-05,3.975736e-05,3.5507514e-05,3.209261e-05
C1orf167,1.5065001e-06,1.470144e-05,1.4405009e-06,9.8595565e-06,1.4415186e-06,1.3956131e-05,2.9731277e-07,0.0,3.652369e-06,9.664036e-07
AL953897.1,1.4958624e-07,0.0,0.0,0.0,2.8136031e-07,2.8390684e-07,0.0,0.0,0.0,0.0
MTHFR,9.179354e-06,2.733562e-05,1.2164378e-05,1.1580476e-05,3.980992e-05,3.8164148e-05,1.3411093e-05,1.8343546e-05,1.7768021e-05,3.3314413e-05
CLCN6,5.14282e-06,1.556704e-05,1.5010835e-05,7.884629e-06,1.3780556e-05,1.8475946e-05,6.1618043e-06,8.698392e-06,1.1709735e-05,8.14992e-06
NPPA-AS1,9.2205124e-07,0.0,1.6647638e-06,9.816468e-07,1.6408154e-06,1.3972217e-06,5.063119e-07,2.7015196e-06,0.0,2.0568957e-06
NPPA,2.5519213e-08,0.0,6.2635266e-08,0.0,1.924872e-07,6.746877e-08,0.0,0.0,0.0,0.0
NPPB,0.0,0.0,0.0,0.0,0.0,6.1442967e-07,0.0,0.0,0.0,0.0
KIAA2013,1.3721321e-05,3.1801625e-05,1.3831925e-05,3.084461e-05,2.8756658e-05,4.0122897e-05,1.4321202e-05,1.037547e-05,3.651701e-05,8.925747e-05
PLOD1,2.3838747e-06,0.00011572774,1.6932848e-06,2.0974825e-05,2.0783747e-05,6.62913e-05,3.740364e-06,1.1793621e-05,5.3011732e-05,2.6382637e-05
MFN2,9.990684e-06,2.9469105e-05,8.710815e-06,8.705261e-06,2.0977956e-05,2.914403e-05,1.4591853e-05,1.5574251e-05,2.943486e-05,3.320433e-05
MIIP,2.6707894e-05,3.7685983e-05,3.222397e-05,2.0865662e-05,3.9855495e-05,2.4103521e-05,2.083547e-05,8.5360465e-05,0.00010589657,2.2970273e-05
TNFRSF8,9.3168126e-07,2.269835e-06,3.7478245e-08,2.2249358e-07,4.7585777e-06,2.6345697e-06,0.0,2.44559e-06,0.0,1.1669147e-07
TNFRSF1B,0.00011265871,2.9880588e-05,3.0431736e-05,1.3460164e-05,0.00017590662,6.746825e-05,7.890947e-05,1.4583961e-05,2.8332985e-05,1.7311917e-05
VPS13D,2.708366e-05,2.9113318e-05,1.8981655e-05,1.1261936e-05,2.1519885e-05,4.7023776e-05,2.1363148e-05,3.349433e-05,0.0001431927,1.9851037e-05
AC243836.1,6.576496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,7.0478796e-05,3.3746473e-05,2.4131357e-06,5.0579024e-06,5.484703e-05,0.00015391364,0.00017766177,1.0528557e-05,0.00033762906,7.2232644e-05
AC254633.1,3.0337364e-07,3.702943e-07,0.0,0.0,2.3962303e-07,2.482436e-07,9.1107796e-07,0.0,2.3116795e-06,5.005207e-07
AADACL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADACL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf158,3.2819688e-07,0.0,1.5091643e-07,2.7353724e-07,1.2352463e-07,3.9847708e-07,2.3714188e-07,0.0,0.0,2.790772e-07
PRAMEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL1,8.6176135e-07,2.232732e-07,1.1310788e-06,3.1123466e-07,2.3766563e-06,7.5932445e-07,1.3606287e-06,2.7660135e-06,2.8243671e-06,1.132793e-06
PRAMEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL3,6.977537e-08,0.0,2.5800227e-07,3.4819656e-08,1.6770775e-07,0.0,0.0,0.0,0.0,1.1847832e-07
HNRNPCL2,1.719071e-07,0.0,5.0549673e-08,0.0,2.5312715e-07,0.0,2.3968033e-07,0.0,0.0,3.0695577e-07
AC245056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL4,6.525227e-08,0.0,0.0,0.0,1.1485686e-07,0.0,0.0,0.0,0.0,0.0
PRAMEF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC243961.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC38,0.0,2.0911358e-07,0.0,0.0,0.0,0.0,1.6060889e-07,0.0,0.0,0.0
AL354712.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPN,9.2238787e-07,0.00022086229,6.2966524e-07,1.823021e-06,5.9408335e-06,2.0149622e-05,4.8923766e-07,1.190523e-06,0.00012308538,2.2643434e-07
AL359771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM2,0.00010950073,5.313571e-05,0.0002550528,8.2588565e-05,6.441832e-05,5.1225517e-05,9.011016e-05,5.8000354e-05,6.084114e-05,4.1036867e-05
AL357873.1,0.0,5.4153264e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,5.5154e-07,4.260278e-05,2.5033242e-07,3.6572425e-07,4.5137912e-07,2.7755284e-05,0.0,2.6507532e-06,0.0,3.5015125e-06
TMEM51-AS1,2.4610932e-07,8.63774e-07,3.7119344e-07,2.8500784e-07,7.6170323e-07,2.3036222e-07,0.0,3.1121044e-06,0.0,2.0136438e-06
TMEM51,1.3782571e-07,2.7547172e-05,3.6333157e-07,4.3530536e-06,3.1811e-05,1.5901436e-05,5.2529896e-07,0.0,0.0,3.3135384e-05
C1orf195,0.0,1.1405274e-07,8.810977e-08,0.0,6.7528255e-08,0.0,0.0,0.0,0.0,2.7870517e-08
FHAD1,5.2641224e-07,2.7765557e-06,4.2338522e-07,9.593545e-07,6.28346e-06,1.5740237e-06,3.188281e-07,0.0,0.0,1.4185786e-06
AL031283.2,1.8479749e-07,4.1512075e-07,1.4112909e-07,2.4319377e-07,2.7490837e-06,8.978492e-07,0.0,0.0,0.0,3.8315523e-08
AL031283.3,0.0,2.623394e-07,0.0,4.7375252e-08,1.2796264e-07,0.0,0.0,0.0,0.0,0.0
AL031283.1,3.8571756e-07,3.1971004e-07,1.8911824e-07,3.7084962e-07,2.722127e-07,2.2033507e-07,1.4818743e-06,0.0,0.0,1.6828047e-06
EFHD2,5.5517135e-05,3.536268e-05,2.6277445e-05,4.0000526e-05,0.00025391672,5.5806137e-05,8.722757e-05,9.446335e-05,9.986588e-06,0.00022428804
CTRC,3.1608838e-07,4.307551e-07,3.9312573e-07,3.896305e-07,1.07621524e-07,1.214911e-06,4.179457e-07,0.0,0.0,1.2586235e-06
CELA2A,5.4156686e-07,8.4487266e-07,2.0030447e-07,6.7169253e-07,1.1415784e-06,0.0,0.0,0.0,0.0,2.944204e-07
CELA2B,0.0,6.3658547e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP9,4.5564693e-06,5.6251506e-06,1.4227457e-05,5.023079e-06,2.0522783e-05,1.0703208e-05,1.0565183e-05,5.249329e-06,6.8365835e-06,1.6370457e-05
DNAJC16,9.839446e-06,1.8702889e-05,1.3924438e-05,1.0508957e-05,1.1646466e-05,2.6482354e-05,1.1135862e-05,1.443705e-05,3.7179552e-06,1.4049736e-05
AL121992.3,1.8523131e-07,0.0,6.11492e-08,1.8781681e-07,0.0,0.0,0.0,0.0,0.0,1.914082e-06
AGMAT,8.51851e-06,2.853094e-06,1.0051472e-05,6.5268673e-06,3.479135e-06,3.5956184e-06,4.9147166e-06,9.835971e-06,2.3963528e-06,4.8739344e-05
AL121992.1,1.2145736e-07,1.0646429e-06,5.5323216e-08,3.0224615e-07,7.106712e-08,7.119579e-07,3.9575198e-07,0.0,0.0,3.8566836e-07
DDI2,1.7179278e-05,3.0499104e-05,2.5204099e-05,1.1371083e-05,3.5185752e-05,3.2235337e-05,1.8398081e-05,9.557453e-06,1.5002997e-05,3.1415548e-05
RSC1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121992.2,0.0,0.0,1.4740405e-07,2.2232946e-08,6.2084666e-08,0.0,0.0,0.0,0.0,4.550403e-08
PLEKHM2,9.590355e-06,2.4885474e-05,1.2806954e-05,8.780404e-06,3.2702235e-05,2.7259573e-05,1.1755149e-05,7.467755e-06,3.166494e-05,1.5041169e-05
AL450998.3,0.0,0.0,0.0,2.1154655e-08,1.8913333e-07,0.0,0.0,0.0,0.0,4.4767572e-07
SLC25A34,4.630313e-07,2.023101e-06,2.2922941e-07,9.38168e-08,1.1553007e-06,2.0823024e-06,6.6724067e-07,0.0,0.0,1.5133752e-05
SLC25A34-AS1,0.0,0.0,0.0,0.0,0.0,2.5951258e-06,0.0,0.0,0.0,1.9463194e-07
TMEM82,1.8142055e-07,0.0,5.325655e-07,1.8701108e-07,7.927603e-08,0.0,0.0,0.0,0.0,7.3151605e-05
FBLIM1,4.4030016e-06,0.00014976699,3.8864896e-06,3.9245097e-06,2.9978457e-06,2.8414483e-05,4.479849e-06,5.0989356e-06,7.35734e-06,9.9345954e-05
UQCRHL,4.685181e-05,3.9611947e-05,6.399719e-05,5.709552e-05,7.325213e-05,5.1162322e-05,5.5516448e-05,5.0122973e-05,2.5659516e-05,0.000110873916
AL450998.2,1.6163985e-05,1.429595e-05,1.9229716e-05,1.7354374e-05,1.5677217e-05,1.9554092e-05,1.9691026e-05,9.540474e-06,4.421439e-05,1.4686265e-05
SPEN,3.8323124e-05,4.6236786e-05,5.334122e-05,2.8644072e-05,5.5437038e-05,7.535007e-05,5.196901e-05,3.0223619e-05,5.338938e-05,4.3170257e-05
ZBTB17,1.4988812e-05,1.8704653e-05,1.820064e-05,1.119905e-05,1.6216165e-05,2.3710661e-05,1.4747051e-05,1.557552e-05,2.945986e-05,1.31812285e-05
SRARP,5.474555e-07,3.9604663e-07,4.185106e-07,2.850494e-07,5.6922903e-07,1.0217434e-06,9.086196e-07,0.0,0.0,3.4576757e-07
AL355994.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB7,0.0,1.0987558e-05,9.882398e-08,0.0,2.2107122e-07,1.6013615e-06,0.0,0.0,0.0,0.0
CLCNKA,0.0,0.0,0.0,3.2103742e-08,0.0,0.0,0.0,0.0,0.0,0.0
CLCNKB,0.0,0.0,0.0,1.0765739e-07,0.0,0.0,0.0,0.0,0.0,0.0
FAM131C,1.17375606e-07,2.9888108e-07,0.0,3.2612724e-07,0.0,0.0,9.829658e-07,0.0,0.0,0.0
EPHA2,1.1267241e-06,1.0661833e-05,6.895895e-07,1.9771867e-06,2.809487e-06,2.4599398e-05,9.3547976e-07,1.2416616e-06,0.0,0.00013121591
AL451042.2,7.959796e-08,4.1717982e-07,0.0,0.0,0.0,1.0494692e-07,0.0,2.504067e-06,0.0,4.50862e-06
AL451042.1,0.0,5.5549623e-07,0.0,0.0,0.0,1.1868881e-06,0.0,0.0,0.0,6.374815e-06
ARHGEF19-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF19,5.051297e-06,1.618614e-05,4.1657227e-06,1.01383985e-05,3.503346e-06,1.3716953e-05,8.578701e-06,2.775427e-06,3.7823868e-06,8.011271e-06
CPLANE2,1.170123e-06,1.4341416e-06,2.155326e-06,2.7000292e-06,5.191174e-07,9.896754e-07,1.9268668e-06,1.8137786e-06,0.0,2.4683516e-06
FBXO42,1.9282974e-05,2.9377516e-05,2.0306818e-05,1.7463894e-05,1.8689147e-05,2.0934596e-05,1.8173132e-05,1.8154471e-05,2.0107678e-05,1.2124058e-05
SZRD1,5.7367666e-05,8.1973885e-05,7.4048075e-05,4.162784e-05,7.167215e-05,7.033945e-05,7.051052e-05,6.393752e-05,3.8778737e-05,6.580284e-05
SPATA21,7.648898e-07,2.477882e-07,9.585289e-07,2.488884e-07,7.8088243e-07,3.9632198e-07,1.4108817e-06,1.4067241e-06,0.0,5.1696287e-07
NECAP2,0.000111754074,6.1754734e-05,9.047274e-05,5.2996325e-05,0.000117040334,0.00012071956,9.173505e-05,5.9295857e-05,3.607785e-05,5.003498e-05
LINC01772,2.9143073e-06,4.5642483e-07,1.9701736e-06,6.2583877e-07,3.090371e-06,4.8326574e-06,1.3168445e-06,6.6533207e-06,0.0,9.226119e-07
AL137802.2,2.3379998e-06,3.851983e-06,2.6157652e-06,2.9585221e-06,1.2341676e-06,2.7845563e-06,2.4105439e-06,7.527189e-06,6.191964e-06,6.7841893e-06
AL137802.1,3.1663944e-08,0.0,2.8357604e-07,8.927867e-08,0.0,9.615723e-07,0.0,0.0,0.0,5.8191787e-08
LINC01783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF1,2.2901613e-06,1.5168478e-05,2.9372134e-06,2.4050614e-06,5.1288807e-06,7.2212288e-06,3.2051864e-06,5.600383e-06,0.0,1.4680369e-05
AL137798.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137798.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL021920.1,9.924954e-08,0.0,0.0,1.7390354e-07,2.2612642e-07,0.0,0.0,0.0,0.0,2.6432892e-07
AL021920.3,0.0,0.0,0.0,4.5318274e-08,0.0,0.0,0.0,0.0,0.0,0.0
CROCC,8.036702e-06,2.472133e-05,3.4131585e-06,5.2315945e-06,2.9864418e-06,1.4735841e-05,6.794064e-06,1.0472034e-05,4.366114e-06,4.1059175e-06
BX284668.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX284668.2,0.0,0.0,0.0,0.0,0.0,4.0229e-07,0.0,0.0,3.522943e-06,0.0
BX284668.5,6.2806403e-06,2.3581748e-05,1.449074e-05,3.0196072e-06,2.0641222e-05,3.009131e-05,5.0556714e-06,1.33121e-05,1.6806696e-05,2.4093924e-05
BX284668.6,6.3399807e-06,4.8049296e-06,3.1783968e-06,1.022543e-05,3.305048e-06,5.9003173e-06,3.3914155e-06,3.81715e-06,4.0742216e-06,4.939617e-06
MFAP2,1.775925e-07,0.00012873134,2.841869e-07,1.3676038e-06,2.7682523e-07,1.4315777e-05,0.0,0.0,0.0,7.63002e-07
AL049569.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A2,8.983932e-06,9.17632e-06,7.5100775e-06,4.4573353e-06,1.3021593e-05,2.3844768e-05,6.3320763e-06,0.0,1.3493474e-05,2.0471873e-05
SDHB,7.604342e-05,9.870337e-05,8.059618e-05,9.6277014e-05,0.00014342193,9.891586e-05,7.112587e-05,6.0245053e-05,0.00013969983,0.000248738
PADI2,1.6726429e-07,0.0,4.049328e-07,7.750864e-07,1.2908887e-05,8.100839e-07,3.1561265e-07,2.0273164e-05,0.0,2.1544973e-05
AL590644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL590644.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380173e-08
PADI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI4,2.0555813e-06,0.0,2.5128663e-06,5.3130844e-07,2.7176309e-06,0.0,2.2222123e-06,1.6909637e-05,0.0,1.0765563e-07
PADI6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004824.1,0.0,3.3768939e-07,6.405736e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.0331355e-08
RCC2,1.5396945e-05,2.8236387e-05,2.4663304e-05,1.7979164e-05,5.535965e-05,3.5763715e-05,1.26511295e-05,1.9007815e-05,1.1826935e-05,3.6127498e-05
ARHGEF10L,4.475039e-07,7.830158e-06,2.5211054e-07,1.0118013e-06,5.6568565e-06,1.5992335e-06,0.0,0.0,1.1583269e-05,3.3922923e-05
